cpu_usage,memory_usage,gpu_usage,no_child,no_child_active,child_cpu,child_memory,execution_time
88,55,4.09,7,1,0,1,1023
122,58,3.39,7,1,0,7,1024
96,58,3.13,7,1,0,1,1025
85,54,3.44,7,0,1,0,1026
76,53,3.23,7,1,0,6,1027
73,54,3.1,7,1,1,5,1028
76,55,3.21,7,1,0,5,1029
89,53,3.54,7,1,0,1,1030
95,53,3.57,8,0,1,4,1031
120,59,3.04,7,1,1,2,1032
80,55,3.41,7,1,0,0,1033
86,58,3.27,7,2,0,8,1034
88,53,3.76,7,0,2,3,1035
106,56,4.0,7,1,1,1,1036
105,57,3.56,7,0,1,6,1037
112,54,3.72,7,1,0,3,1038
97,59,3.29,7,1,1,6,1039
89,59,3.37,7,1,1,5,1040
