core1,core2,core3,core4,mem,gpu,norm_ex_time
31.4,5.25,5.74,5.43,127.49,3.31,798
31.65,4.91,5.75,4.97,127.27,3.9,799
31.08,4.94,5.74,5.57,127.19,3.54,800
31.28,4.84,5.91,5.93,127.32,3.41,801
30.99,4.92,5.84,4.86,127.13,4.26,802
31.06,4.86,5.57,4.64,127.31,3.43,803
30.94,5.3,4.96,4.52,127.0,3.36,804
30.82,4.95,5.93,4.39,127.36,3.5,805
36.39,5.11,4.73,4.44,127.6,3.32,806
30.81,4.85,6.26,4.6,127.47,3.74,807
31.39,4.97,5.09,4.52,126.96,3.27,808
31.63,4.81,5.46,4.61,127.61,3.37,809
31.54,4.74,6.46,4.55,127.26,3.25,810
31.18,5.06,9.32,4.35,127.3,3.77,811
31.18,5.39,4.58,4.45,127.27,3.7,812
35.93,4.99,5.62,4.23,127.41,3.44,813
26.99,4.96,3.71,3.69,127.58,3.5,814
32.37,5.06,4.35,4.3,127.51,3.22,815
33.21,5.42,5.14,4.3,127.16,3.55,816
36.94,5.34,6.05,4.46,127.2,3.47,817
33.6,4.88,4.65,4.65,126.94,3.26,818
32.9,4.97,4.23,4.55,124.06,3.84,819
34.78,4.9,5.37,4.56,115.95,3.04,820
30.27,5.22,5.77,4.85,111.46,3.46,821
30.29,4.93,4.45,4.54,118.68,3.78,822
28.31,5.1,5.35,4.62,117.67,3.51,823
32.27,4.97,5.17,4.65,116.02,3.73,824
30.68,5.92,4.42,4.11,109.4,3.39,825
29.01,4.6,4.44,4.03,113.4,3.46,826
31.43,5.78,4.49,3.72,116.14,3.71,827
36.56,5.22,4.43,4.21,110.56,3.44,828
30.21,4.57,4.26,4.04,114.14,3.56,829
32.27,5.55,4.35,3.97,110.37,3.54,830
35.33,4.59,4.4,3.78,113.21,3.5,831
29.1,5.1,4.65,2.35,120.92,3.41,832
30.07,4.68,5.88,4.07,116.86,3.49,833
35.47,5.07,4.34,4.0,115.08,3.61,834
28.54,4.83,4.78,3.87,112.14,3.48,835
28.04,4.43,4.67,4.31,119.66,3.5,836
30.02,4.98,4.28,4.17,109.01,3.36,837
25.63,4.76,4.57,4.19,115.16,3.71,838
25.88,5.16,4.5,3.99,113.42,0.2,839
25.28,5.18,4.22,3.91,118.5,3.25,840
25.22,5.25,4.27,4.32,108.2,3.34,841
25.73,5.13,4.85,4.19,109.35,2.76,842
25.58,4.77,4.55,4.06,115.89,3.79,843
25.66,5.61,4.64,3.77,119.95,3.44,844
25.88,4.84,4.49,4.05,119.66,3.15,845
25.55,5.59,4.15,3.84,117.67,3.08,846
25.56,4.64,4.91,5.02,113.31,3.22,847
25.57,4.81,5.57,5.44,115.92,3.24,848
25.31,5.31,5.69,5.15,124.58,1.57,849
25.29,4.37,5.23,5.15,117.57,3.84,850
25.44,4.66,5.73,5.1,118.62,3.7,851
25.36,4.66,8.6,5.19,117.82,2.82,852
25.64,5.28,5.49,5.09,118.97,2.95,853
25.32,5.48,4.87,5.23,116.09,2.59,854
25.65,4.85,5.32,5.2,119.0,3.02,855
25.59,5.5,5.62,4.92,118.17,3.1,856
25.21,7.22,6.06,5.15,120.97,3.23,857
25.33,5.77,5.69,4.63,115.32,2.72,858
25.43,5.61,5.23,5.24,122.73,2.77,859
25.24,6.11,5.04,5.14,118.2,3.52,860
25.48,5.73,5.12,5.02,121.39,3.0,861
