query_id,top_1_accuracy,top_3_accuracy,top_5_accuracy,top_10_accuracy,late_ratio,ground_truth
7f1bedc2-16a7-4ecc-ba7b-8cca9dc9fc75,1,1,1,1,0,picking_up
5e7dc400-4824-49c3-8392-d2433d2b6c07,1,1,1,1,0,sitting
f39a8ff8-725d-46d1-bad1-2c8e4fa14cdb,1,1,1,1,0,pushing
76f08eb7-98dd-47c4-a464-3ca51f3382bb,1,1,1,1,0,pulling
0134d280-5a1c-4c98-b5ae-ea7176bb3255,1,1,1,1,0,throwing
dd3cb0f2-bd24-4df4-be68-d13f5c5aca8f,1,1,1,1,0,pocket_out
b5ea0fc0-1e2d-49c7-aed6-b66501c34c08,1,1,1,1,0,looking_around
04cd8d8e-4dd2-420f-87e1-6d6a3512b097,1,1,1,1,0,crouching
7599dec6-1c74-4129-97f7-4eceac9ce07e,1,1,1,1,0,carrying_light
0b600214-a3c3-4fb1-91fe-606a8edfaeeb,0,0,0,0,100,0
6c8a59cd-a2e4-4f10-95d3-ede99abe8968,1,1,1,1,0,kicking
210e58f7-0bb3-4ed1-b283-dd7314400f08,1,1,1,1,0,carrying_light
8875f31a-956c-4257-a6c3-e36a3d374f60,0,1,1,1,0,pocket_in
9efb7675-f738-4c62-9e4a-6299890c4d73,1,1,1,1,0,looking_around
0981c1f8-69f2-4f5e-ae94-94a7b3ac98d8,1,1,1,1,0,drinking
766ae0f6-55ea-4154-8035-6e1c11d9a78d,0,0,0,1,0,crouching
fcd4f8ed-70d7-4fe4-9d13-f50cd7dbbbfc,1,1,1,1,0,entering
7dd1b1af-2ae2-422c-b918-6ae9b9c730c7,1,1,1,1,0,exiting
3902edf6-476f-4a05-a41e-5f457c28ae11,1,1,1,1,0,opening
cb05bd68-d563-437d-b799-386ab9d95187,0,0,0,1,0,picking_up
61ca5793-f918-4111-a88f-c02701216434,1,1,1,1,0,talking_on_phone
7133cdd1-f8a9-4999-8484-bfe74f866428,1,1,1,1,0,looking_around
a8ea3f08-eba9-4880-9441-f72972eb7696,1,1,1,1,0,using_pc
7253acc7-9971-433f-948d-5467708121ae,0,0,0,0,0,32
d3169d4f-6706-4589-bd47-45b926bcd4cb,1,1,1,1,0,jumping
de28c860-035e-4d17-bf2f-798c46936381,0,1,1,1,0,kicking
5a3c5ee1-ee50-44d2-94de-60b26dcbda38,1,1,1,1,0,entering
9c466d7a-2608-451d-bff9-c10d51aeccd9,1,1,1,1,0,picking_up
20258914-c616-4ec0-aa33-ee075f787145,1,1,1,1,0,pocket_out
dbedbd97-87a7-41c3-8cdc-02a5ef43c454,1,1,1,1,0,pulling
b42f6079-1dbc-4fbf-92fe-f3542932fb4f,1,1,1,1,0,running
d8c492b6-9388-4b35-ae84-1ac801cdc7d8,1,1,1,1,0,running
850ddcd0-ee66-4ce8-a66b-482b812320b7,0,0,0,0,0,14
b77f6567-3e0d-42f0-91bc-a2e00fc8a84e,1,1,1,1,0,checking_time
69abf9db-ecce-4fe0-a7d2-c71fa43c2e45,1,1,1,1,0,standing_up
323d4847-7849-44e7-a25f-8f9369fae184,1,1,1,1,0,Carrying_light
d2342962-6ae8-4bb0-9987-a2ebd38c5a5d,1,1,1,1,100,checking_time
1ba0db55-751c-4878-b6d5-1b943879afba,0,0,0,1,0,picking_up
07bc0924-84b4-4660-aee1-8d1eec988ed6,1,1,1,1,0,fall
c7cdeaea-cb9d-4d27-964f-7786b2e97d1f,1,1,1,1,0,carrying_heavy
050d0933-42fe-428a-8586-c9b2667d9ef5,1,1,1,1,0,pulling
fcc8bf94-f470-4655-917a-289968637637,0,1,1,1,100,entering
9c89af8b-f652-47fa-ba14-5e0f2b1e171e,1,1,1,1,0,exiting
21bb117d-864b-43bf-862b-cd29ee40abbd,1,1,1,1,0,fall
ff0a7daf-dfc4-4d54-8800-b94c47fcaa24,1,1,1,1,0,checking_time
83f575b9-4458-485a-9939-094609d4c4aa,1,1,1,1,0,carrying_heavy
9a025848-1932-48b1-8e97-9574c04c1364,1,1,1,1,0,closing
4ebc45c6-b24c-4013-869e-e8c89395d6d1,1,1,1,1,0,checking_time
b0bf01d0-7877-4db9-a39c-6001365cc0bf,1,1,1,1,0,sitting_down
59a432f8-a287-410a-864e-092c11543e15,0,0,0,0,0,17
06bf6274-04a3-4a42-9df5-13a4e5eec153,1,1,1,1,0,fall
89643d35-929c-479b-846d-574d314ec6cf,1,1,1,1,0,pointing
9edf2747-9f35-4b30-9464-3e4d7885c5cd,1,1,1,1,0,running
af238b6b-8deb-4a90-81cc-27053f48abb6,1,1,1,1,0,pointing
9947884a-8b2b-4281-b5de-dddf05968c29,1,1,1,1,0,waving_hand
8b23e204-426e-46b9-842d-baac4eec55c6,1,1,1,1,0,sitting_down
4440b2a5-9607-4dea-a18f-8d752b2afd92,1,1,1,1,0,crouching
3784f111-8963-42be-b13a-110f1446dd0d,1,1,1,1,0,running
4c827fa0-3215-49b9-8a91-ee5aeba74e8b,1,1,1,1,0,carrying_heavy
cd195540-7916-40d8-aaf1-e1f215ec3d35,1,1,1,1,0,using_phone
087a3849-421b-4d52-bfb1-473b41c19caf,1,1,1,1,0,Carrying_light
534db406-68d0-4001-b8d5-efaa6e8abaeb,1,1,1,1,0,closing
85af5b4a-3449-4fa3-bda8-fd881c5d771e,0,0,0,1,0,crouching
2a3c5bb3-703e-44de-bcbd-433f488b7230,1,1,1,1,0,standing_up
a4da0cba-9515-43bd-aac2-73face13a0b2,1,1,1,1,0,carrying
071f5683-a1c2-480b-8e7a-7997d50db920,1,1,1,1,100,opening
73752d9c-b7b1-49c5-8856-a79dffc11cd5,0,1,1,1,100,sitting
1a04af84-3d68-4bf8-83e3-8d139d30b322,0,0,0,1,0,pocket_out
35f586db-376f-4264-ac6b-24db26ca0c09,0,1,1,1,100,using_pc
e0e86dba-a032-4470-aecb-f64b0310865d,0,0,1,1,0,talking
960b6542-ff6a-4566-8f9a-02f3ece0ce3f,0,1,1,1,0,kicking
0a0b74e6-fad0-44d1-bbc0-f523dc31f4ee,1,1,1,1,0,setting_down
07ffcf08-567e-4e98-91ac-f730fe9ea2fa,1,1,1,1,0,fall
f5ef08ac-7f01-46f4-a1af-769bf685bba3,0,0,0,0,0,8
50cb8a9a-5432-4186-a50b-93e1c1e93137,1,1,1,1,0,fall
82de83c9-0d02-42d5-997a-517cb0625d87,1,1,1,1,0,jumping
f8bd1251-74e3-49aa-bfff-fd504cddde4d,1,1,1,1,0,running
a61470fd-4617-43ce-9c56-44e704742bd2,1,1,1,1,0,closing
1793e950-c15b-4251-a40e-7bd040d27816,1,1,1,1,0,entering
89fb327f-548a-4b79-ae55-1b585b7ce2bb,1,1,1,1,0,entering
2f0cb032-a4ff-4dd2-a51c-3b7f77d89c5c,1,1,1,1,0,opening
3994c9ad-154f-4a76-9b49-a17b0467f118,1,1,1,1,0,talking
c1cbce46-cc1e-4c76-ae99-16ee2d9ea27d,1,1,1,1,0,pocket_in
b7fd709b-ff06-4a35-9edc-10253fff576e,1,1,1,1,0,pocket_in
fcbfa172-a1a3-464e-85d4-a0e031774491,1,1,1,1,0,crouching
dba2d841-6b0d-4397-9c3e-e7e10ee26ad2,1,1,1,1,0,throwing
3bd250ed-b105-4459-944a-2445adfe8a94,0,0,1,1,0,drinking
4d42bfee-faf3-4ade-981b-dff6986d8a88,1,1,1,1,0,exiting
e3375cb1-fc96-4705-b153-d907a03fa3bc,0,0,1,1,100,transferring_object
8e67dddb-7f7a-4877-856b-aa3cf25b62aa,1,1,1,1,0,talking
bda0a905-95a2-4696-92c5-10ac0910da38,0,0,0,1,100,closing
1af73608-9f53-46a6-b66a-4e27443531c7,0,1,1,1,0,standing
f7410992-2eb4-4418-9e66-709600d8c1ee,1,1,1,1,0,pushing
ddb33315-b251-445d-a93c-780499ccdc14,1,1,1,1,0,looking_around
e14b986b-b327-469b-ab5e-e176cd22a706,1,1,1,1,0,loitering
757941d9-8347-4b02-b9b8-7e409916144b,1,1,1,1,0,kicking
4da29a22-27b1-42d1-8b97-e21e3466e2fd,0,1,1,1,0,talking
ba04fd3b-4cf6-48d6-9443-f9837ef03646,0,0,0,0,100,10
92ba895f-a567-43bd-9a23-a06754f4106c,0,1,1,1,0,kicking
a6908c35-93eb-42bc-8189-6060ba69baff,0,1,1,1,0,using_phone
d47c841d-9a8a-4ac7-9e57-7aeac3bf6db1,0,1,1,1,100,talking
3c35e1cd-4cee-4780-9316-f004d07c4115,1,1,1,1,0,closing
187c40ca-0fd9-4aa3-b9e4-b70a7541f945,0,0,0,1,0,opening
62fc6ede-2dcd-46a3-b5ac-313eaeb89640,0,0,0,1,0,pointing
a57dd115-160f-4814-b1b2-5666558787c7,0,0,0,1,0,pocket_in
a63004c5-951d-48c1-a74f-040792da419c,1,1,1,1,0,talking
ad7bb7f5-d77f-4b21-b9ae-6f28f25893e9,1,1,1,1,0,looking_around
ba7b7dec-1377-4616-b959-e67b0133eed4,1,1,1,1,0,throwing
28a09159-2660-43ef-8ee0-d27d13187be8,0,0,0,1,100,setting_down
51534569-d6c1-41ae-9e44-94a45cd0cfa5,1,1,1,1,0,kicking
88c5dec5-b70c-4c89-b63d-e88389c7a200,1,1,1,1,0,using_pc
153b7b77-4575-43db-b1b6-dc842d395a7d,1,1,1,1,100,opening
f75c5628-40b0-48b2-8040-b13b422111cf,1,1,1,1,0,looking_around
0c1af14b-cbda-487e-8a9f-1249fd0b263a,1,1,1,1,0,closing
ff76965f-d4b5-423f-88a2-e1c24ff18cd8,1,1,1,1,0,carrying
52960214-e4d3-456a-91f8-3d63f25af4c4,1,1,1,1,0,sitting_down
508cc78c-befb-4a26-a2de-f73b25f2db03,0,0,0,1,0,carrying
563f8f3e-3db0-44c7-952d-4412efb6b589,0,0,0,1,0,sitting_down
c5a52593-d016-4b2a-9de8-62b4367937ed,1,1,1,1,0,exiting
441cac61-2f68-47f0-b502-756136ad0879,0,1,1,1,0,looking_around
7366d420-9bfc-43f5-81a2-2bbf26d24c84,1,1,1,1,0,walking
fa306356-fad2-4944-9ec5-a669242a00bc,0,1,1,1,0,Carrying_light
6f195cda-8a6d-42f9-9727-c6e4683fb4c1,1,1,1,1,0,entering
dbcb514f-a0cd-4978-b655-c64307c18336,1,1,1,1,0,picking_up
a846c729-d392-447a-a02e-843cda3eb980,1,1,1,1,0,talking_on_phone
42448581-bd3c-4c6e-9c39-0c0bf0d66485,1,1,1,1,0,transferring_object
f912e825-1069-4b56-9579-b7f1c229c3b0,1,1,1,1,0,closing
9b6c4195-6000-48cc-82e8-1d059039a21c,1,1,1,1,0,pocket_out
baa9913d-7a39-423e-88e4-7df4f10fa361,0,0,1,1,0,talking
7ae67b09-1f31-4ed4-99cf-ed0b1c7a2351,1,1,1,1,0,pocket_in
f8fd2441-6cc3-46c9-88b4-6762281c6bdd,1,1,1,1,0,fall
fbc38cfb-d57b-4063-8873-5dfa880e81b3,1,1,1,1,0,Carrying_light
7dc367cc-eb3e-48be-9309-c4e6b6264cbb,0,0,1,1,100,pulling
53b35fbb-d5d5-4f27-849e-3c3fa440b24a,1,1,1,1,0,standing
bb42e4de-cf32-490b-b7b0-0544b668c72e,0,1,1,1,100,sitting
ac8e0d0b-fcc8-4a16-9572-e7ef289b10b7,0,0,0,1,0,jumping
b720572b-22cb-4181-84f9-86ec6ea5093d,1,1,1,1,0,talking
072f1d2f-607e-43a3-ac12-a8f5f5745936,1,1,1,1,0,carrying
01105955-708c-4cef-b563-44c145cdab51,0,0,1,1,0,loitering
2f07580b-323b-45aa-9ea5-ac6a4dad2f63,1,1,1,1,0,crouching
468420ff-3d95-4f6a-ae90-5d4fea04cb5d,1,1,1,1,0,setting_down
979a47fe-da65-4a4a-8132-2874d992f903,1,1,1,1,0,kicking
567842b6-b232-46a2-ab0c-9c58403d182a,0,1,1,1,100,carrying_heavy
f5923697-e728-42a1-ab3c-084a7a5c43e7,1,1,1,1,0,pushing
62dbd4cb-aea4-44e7-8adb-d5b801666c9d,1,1,1,1,0,using_phone
50103f74-7e28-4ed2-b5d4-ca1d2edaa523,1,1,1,1,0,pushing
267fa93d-46a1-4596-82a4-305370b75b58,1,1,1,1,0,jumping
98fea89e-a2d9-4d68-b749-b7952091a74c,1,1,1,1,0,running
b4128025-580d-4d85-8445-b95c019a7f8f,1,1,1,1,0,running
98cb19a8-2f5a-4146-b370-49d6c407e411,1,1,1,1,0,setting_down
22cd8ed3-0d7d-4b0c-8c7b-75e618efc2bc,1,1,1,1,0,drinking
f31fa4a8-1e7f-4090-b7a6-c638fe3cca98,0,0,1,1,100,fall
5b95d15f-faea-4323-85f7-d030eb37833b,0,1,1,1,0,checking_time
9c16c7ee-26d5-4ca9-820a-2e6d35583fa8,1,1,1,1,100,picking_up
1120c9a3-15a5-4b8a-b071-c006011ec744,0,0,1,1,100,standing
565205b9-3b87-4971-bcc4-c56958baf519,0,1,1,1,0,loitering
c0d5dc62-8089-4b4b-b9ba-bdb85806ee4e,1,1,1,1,0,waving_hand
0c7758ad-2a5e-411e-9c06-21a96469591a,0,1,1,1,100,using_phone
c76d7445-d816-4060-a0c3-a117bc72b609,1,1,1,1,0,carrying_heavy
3cc9355e-621e-4ce9-b1c0-6e3074c29fd6,0,1,1,1,100,carrying
510ad733-04d7-4b45-b55f-6e90af37359e,1,1,1,1,0,sitting_down
0a4a6b26-b51c-4af9-a8da-acce8bd692a2,1,1,1,1,0,Carrying_light
4064efcc-01b3-4aae-bb9d-d0ae09bbf250,0,1,1,1,0,checking_time
59354c62-34d8-48ba-9f95-b9538f747da6,1,1,1,1,0,loitering
30a4e3e1-2a57-4a84-a698-dedf63cb093c,1,1,1,1,0,waving_hand
5277fe97-e339-46cf-89b6-ab047cbf9b43,0,1,1,1,100,using_phone
247d0dd9-8b45-4b8c-a614-df64abd79c1c,1,1,1,1,0,carrying_light
42df7342-e152-4765-bd25-cd481157535d,0,1,1,1,100,kicking
df2159a0-6b4c-4793-927e-7323bc7dd135,1,1,1,1,0,entering
e4cb6853-ed4d-4d9e-b89e-df383260ba7b,1,1,1,1,0,setting_down
d2b878a7-96fc-4147-a788-94ab3967749d,0,0,1,1,100,exiting
6bb184ed-fe59-48dc-b5a7-9c8a3c31a99a,1,1,1,1,0,walking
0f03ec6c-1341-4daa-9478-a84e02349f0d,1,1,1,1,0,talking
2d74ba6a-6360-4d4e-8105-6f450edf46c3,1,1,1,1,0,pointing
06a9f5b0-deb7-4cf9-ad73-8b6a4cfa6fdd,1,1,1,1,0,crouching
7da16641-2b6b-4548-a73a-e29d3d84e743,0,0,0,1,0,pulling
be74a956-0a02-40e4-aac8-91462ecf48da,0,0,0,1,0,opening
e683c647-d995-4722-b313-d0f308cc10eb,1,1,1,1,0,checking_time
bf7ae30b-2fcf-498f-81ad-4c5b5b4899c3,1,1,1,1,0,pocket_in
0d14a22a-6d42-4a09-8906-430c6136b6fd,1,1,1,1,0,walking
80ee952b-7b46-4e71-99a0-b3a07d4e6954,0,1,1,1,0,picking_up
e19550a5-1543-4952-bb82-bfc973295f81,1,1,1,1,0,throwing
92f74ee5-51bb-4cfa-bf5e-b09319609a24,1,1,1,1,0,talking
a0c2bd30-0201-4c8e-8613-930c36997b2f,0,1,1,1,0,looking_around
77377191-84e4-48ce-a6b4-96da22d8647e,1,1,1,1,100,walking
fe2ee18f-83d0-4a06-93d9-773cdece931d,1,1,1,1,0,closing
973a684c-0257-40d0-acce-314ab8391fc6,0,0,0,1,100,entering
a0d74874-7dd8-4b51-be37-0b83d281831d,1,1,1,1,0,pointing
4bca33f8-8510-42c3-8ba1-498b64f1a48b,1,1,1,1,0,using_pc
86d0effb-e819-4579-95de-ebccff13a05e,1,1,1,1,0,jumping
52d43c4e-541c-42da-a15e-587db614bfd2,0,1,1,1,0,pointing
070815d4-5a91-4716-b83d-dd13bd3e4418,0,1,1,1,0,kicking
0c4f6615-53ea-4b06-ac58-818875215184,0,0,1,1,100,kicking
f67167df-c75a-4262-b721-95951956b253,1,1,1,1,0,carrying_light
6cb10cb5-3dd6-4d90-9fcb-b2502fe321cf,1,1,1,1,0,closing
56e7c59d-16f5-41f8-a903-31961ee7a4b4,1,1,1,1,0,pointing
e36b8752-c759-4f0c-948f-4a534083f1fe,1,1,1,1,0,waving_hand
7d7bc844-4723-4682-acb1-3da7271fb637,1,1,1,1,0,picking_up
68384cb8-3d7b-4f74-83b3-2fe2433bb0ad,1,1,1,1,0,looking_around
4f881969-3675-4b44-8579-4f68aeedaa25,0,0,1,1,100,using_pc
3f66bec3-cc55-4f01-abdd-85f7708ca5e3,1,1,1,1,0,Carrying_light
9265e0b3-0509-4a32-84a5-faff2765023d,0,0,1,1,100,walking
9192cfa2-dc7e-4c05-87fb-e4fc0930fda7,0,1,1,1,0,talking
6786c8e8-cce2-439a-85db-ec0e2fc9ba45,0,0,0,1,0,drinking
d7df157e-60ec-4e8b-b4f2-7b97a77f8206,0,0,0,1,0,pocket_out
bf42c6fc-b522-4adb-adbf-f9aa301abb23,0,0,0,1,100,waving_hand
ece7e94a-b83e-47df-ab22-d01494172b8e,0,0,0,0,0,2
a15476f9-ea08-4a89-aa79-810450c686c6,1,1,1,1,0,waving_hand
3e3c4bce-a83e-4b98-9698-b0f63d084151,1,1,1,1,0,waving_hand
b4950fe4-8427-4f67-bbe9-dcf7000ee4f3,1,1,1,1,0,talking_on_phone
19c1e768-9019-4b9a-9883-8f86ad729d99,1,1,1,1,0,carrying_heavy
c0fffd24-ca0a-4b61-9d40-dd9d3f12f90c,1,1,1,1,0,talking
db578556-e65d-4a95-ac65-d37b94385ee4,0,1,1,1,0,carrying_light
cc31b1fd-9baa-44b0-83c0-4d342094c3cd,1,1,1,1,0,running
a4bf742a-ccbb-46a9-b7db-a62c7029de17,1,1,1,1,0,carrying_light
bca6cd10-058e-4534-a2a4-a8ae4973c0a9,1,1,1,1,0,talking_on_phone
22daa3e0-6a88-4111-9143-40a600a63534,1,1,1,1,0,checking_time
623d37bb-3e9b-4e70-ab44-be17842e8694,1,1,1,1,0,pocket_out
8bc45467-dcd4-4b6c-ba8d-8146a49bcca4,1,1,1,1,0,pointing
9cc4c582-0c0a-4aa5-8699-b25a71a3228b,1,1,1,1,0,loitering
c7ce732a-89b7-4ccb-9a53-266ad27c18ec,1,1,1,1,0,carrying_light
033c18fc-4138-45b2-8a6b-1ee812f50e7b,1,1,1,1,0,pocket_in
8e1d092c-cc2f-4972-86e2-aeac2d072670,1,1,1,1,0,standing_up
4603b86f-ae02-4d79-a326-acdf61e1815c,1,1,1,1,0,pocket_out
fcb7214a-408f-4173-aeca-b2e55293a476,0,1,1,1,100,picking_up
725e4d9f-0442-4a28-82e9-2de36ed0264f,0,0,0,0,0,29
ff00457b-7ae9-48dc-bd25-ec89609b760f,1,1,1,1,0,picking_up
9fdfb6aa-77d1-4cbb-8b5f-e70df01e7510,1,1,1,1,0,drinking
5a1d9948-8ffd-419c-996c-94002848eb1f,1,1,1,1,0,carrying_light
cfe3b823-4076-4040-ad17-bf39fb4764a2,1,1,1,1,0,sitting_down
1211331e-465c-4b4a-97b6-657488d67e83,0,1,1,1,0,walking
0c335a2a-64a4-4531-a54c-87c5517509f8,0,1,1,1,0,fall
710b708d-05a1-44d0-bad1-68853804325a,1,1,1,1,0,pointing
5fcddcfa-fb16-4e2f-a976-e8121352b3cd,0,0,0,0,0,20
5782a6fe-5bf1-4af6-be33-fde7b1140b42,1,1,1,1,0,pointing
4b9bcba7-3989-4127-be03-4516811738d3,0,1,1,1,0,entering
ccfdfed6-3706-4ebf-9009-17815e7f90d0,0,0,0,1,0,standing_up
33ae3cd3-5146-43e5-9823-c1dc7838c869,1,1,1,1,0,pocket_in
105ac603-e482-4d13-9e97-060507de8c53,0,0,0,1,0,kicking
71d8a680-aaf0-48a4-a92f-25d7cb1aaf88,1,1,1,1,0,pointing
9becb89d-7dbc-41bf-be5e-98ad079f57cc,1,1,1,1,0,using_phone
180c86c8-be5d-4674-b8e0-65e612cdd7e4,1,1,1,1,0,using_pc
292da844-c04c-4343-b341-4a9adbf71f55,0,1,1,1,0,pointing
405e26a0-a50b-4732-be92-309a44ea84f3,1,1,1,1,0,Carrying_light
85e7a565-e763-4f13-a1ee-76e097820f13,1,1,1,1,0,Carrying_light
4d31ff88-8479-4225-a16e-c33ae47abce4,0,0,0,1,0,carrying_light
91f92d6c-83d8-4dfa-9afd-4edc1d9c0952,1,1,1,1,0,standing
7f63082a-bcbc-47af-bf3d-02148af4d982,1,1,1,1,0,talking
3527b169-15b1-46e5-bfa7-83eae7877980,0,0,1,1,0,crouching
d2c01397-b9b2-4d36-9410-13c732bbd584,1,1,1,1,0,checking_time
3f0187e5-356d-4e9c-9bd3-0e2a71defb7e,1,1,1,1,0,using_pc
cfeb8578-0ea7-4494-b914-d7c5e25b8b15,1,1,1,1,0,carrying_light
a0019f1d-bcbb-461a-9a20-77c95c7f9011,0,0,1,1,100,fall
c46b3692-3b93-4319-a1e7-764ebc140a48,0,0,0,1,0,pushing
3c22ff6d-45ab-473a-a81f-d645e79dddd9,1,1,1,1,0,carrying
ac9c9d60-4f9d-4125-a1ff-27dd59b4c116,0,0,1,1,0,running
1dae7eb9-2251-44bb-84eb-c5b0f0bbe02d,0,0,0,1,100,setting_down
244600b8-e9c3-4514-a983-09a473ed2fe3,1,1,1,1,0,running
f0487983-0585-4f0d-af68-71e324cc50f7,1,1,1,1,0,jumping
ae523271-8671-4c55-9f35-514c8fb2148b,1,1,1,1,0,running
760528ff-6529-4a8a-b1bf-7b995e6f249f,1,1,1,1,0,checking_time
d0c90c4d-a298-4409-bdb9-870eefcbe10c,0,0,0,1,100,exiting
f9caf4ea-dbb3-4e9b-a32a-d3f5dce0381e,1,1,1,1,0,drinking
848cc6b5-32a6-45e7-9cda-edd4beb3da99,1,1,1,1,0,talking
55c72dbe-c7c4-4446-9c7b-97dede0fc8bd,1,1,1,1,0,waving_hand
296a4c38-6a8a-4f9d-9311-501ca5a6bb66,1,1,1,1,0,standing
790542be-6ea1-4a34-9e72-745bf7cc6e75,1,1,1,1,0,picking_up
9a75f8af-6b98-4e94-982f-1c4ad1404057,1,1,1,1,0,waving_hand
90e57fef-4473-451b-b8d9-b0615b4db6c1,1,1,1,1,0,using_pc
7d3bbc12-1543-4707-a952-45d97e453bdd,1,1,1,1,0,fall
c7e8cb4f-777f-4ea0-9de1-c81c5a3b7005,0,1,1,1,0,crouching
0d1f82d0-4b49-4129-b4e2-3fcb8092a49d,1,1,1,1,0,carrying_light
a01b8bef-7c92-48c8-b7fc-f9f646cd93e1,0,0,0,1,0,standing_up
64d9141e-c392-4b32-90dc-cce662c898b9,1,1,1,1,0,exiting
3b980dd4-0e60-4acf-a030-a3b31f160df3,0,1,1,1,0,running
1eec8d58-315f-4b1b-a7f5-1cd31f7b6df8,1,1,1,1,0,drinking
3ef73157-2723-4a44-8c6c-8ab19fa7d96e,0,0,0,0,0,13
e046f5c9-86fb-4514-b65d-4ad8023e6b16,1,1,1,1,0,standing
b7fd3a06-5517-4dcd-ac4e-4615a3d9a918,0,0,0,1,0,loitering
dd443a36-1a3f-424c-88be-d3c7cbfd3a5e,1,1,1,1,0,fall
59b9f80a-6af9-48e1-be91-85a26c0f52bd,1,1,1,1,0,sitting_down
c228e392-dffb-4e6f-bcc2-05879d9cac1c,1,1,1,1,0,talking
a6f5cef4-ecc0-4208-9182-a1b58117359f,0,0,0,0,0,18
f1944a12-4cf1-4d94-94df-7fc0331032a0,1,1,1,1,0,talking
9817d91d-9866-4c20-92bc-5eccd6312f8f,1,1,1,1,0,loitering
c34ba99b-d853-4b9f-85be-699978733f90,0,1,1,1,0,drinking
1e0b55a1-cb24-416c-b6dc-469e3246afa3,1,1,1,1,0,sitting_down
76e1081a-6f31-48ae-9eed-32b4dcfd3050,1,1,1,1,0,setting_down
17254293-26ae-4858-a347-93a96f90d493,1,1,1,1,0,checking_time
32f04526-eb5c-4d32-9490-417b47547005,1,1,1,1,0,kicking
8e61e4d1-8d42-40cb-ba2a-f8e6fc5cfbb1,1,1,1,1,0,sitting_down
e38658d9-e51a-4f30-aea9-3569a17b75d4,0,0,1,1,0,kicking
16e72056-4275-4d2d-9d09-d7161c3f0aa5,0,0,0,0,0,35
5bec08d7-e9a5-4fdf-9520-57acab20f82b,1,1,1,1,0,sitting_down
602f2bae-7be5-437a-b5a5-9ade481301f6,1,1,1,1,0,transferring_object
cf939666-847d-473c-a0ce-15719b80965e,1,1,1,1,0,waving_hand
e394d325-c770-4f18-9591-664bac6a160e,0,1,1,1,0,carrying_heavy
a6479090-7a75-4c45-9838-fa6a7cc7a3e7,1,1,1,1,0,talking_on_phone
e63a9286-aa39-4e9c-9f98-cee04211008a,1,1,1,1,0,talking
d0a977ac-db79-4014-a6b1-9804bbc6983d,1,1,1,1,0,drinking
fba50d27-0c06-47af-b209-dd277de0e89a,0,0,0,0,0,33
216b9575-75f7-4b09-aca3-cead8236f0d0,0,0,0,1,100,transferring_object
0a498c4a-e8c1-45e5-a832-192a54ae1194,1,1,1,1,0,loitering
baa10eb0-e41a-465e-b248-baa4db63f019,1,1,1,1,0,walking
9ee9bac0-1dab-4c1b-a31a-577b7c7344cf,1,1,1,1,0,talking
117d530a-b9fb-4547-8874-3c424c816434,1,1,1,1,0,sitting_down
1b9fbca7-3655-41f1-955a-b9055b7c93e7,1,1,1,1,0,walking
79865e24-903d-4575-917e-3ee8a7d82547,0,0,0,1,100,closing
10a225e8-fecd-4b46-97f4-9da6a9560189,1,1,1,1,100,drinking
82c610ae-4e71-4184-8f69-7008851e2755,1,1,1,1,0,drinking
4a8c767b-0407-4d62-9172-85a1c2c924fa,1,1,1,1,0,pocket_in
960da131-dad7-49cd-8d34-b203dae621e3,0,1,1,1,0,standing
c82d4a5a-8f33-4563-8796-bd23d728d155,1,1,1,1,0,talking
d0d620df-40ce-4456-bb01-e4a05542d979,1,1,1,1,0,fall
f6a04116-3cfe-424c-8bf8-fc300053437c,1,1,1,1,0,throwing
3ced9d06-8713-4098-8830-a63812134c58,1,1,1,1,0,pushing
adfcaa50-78fa-4c14-a22d-f8354b66a6ea,0,1,1,1,0,walking
48fe7898-0fb2-4c1b-b96a-1b3025def06a,1,1,1,1,0,looking_around
f8989a21-97b4-4e57-9801-4fb394d33223,1,1,1,1,0,pocket_in
23a8fedd-cb0c-47f1-9d23-52bbce568309,1,1,1,1,0,carrying_light
b556d79c-ac64-4b3e-80cd-3cecad1a9710,1,1,1,1,0,pulling
5af47dca-470f-40c1-af72-9cdda4f9892a,1,1,1,1,0,entering
c654a581-3036-4e9a-87e5-2b24e2b58ae1,1,1,1,1,0,carrying
98cb3167-bc45-4bc8-91bb-328dc9986a6d,1,1,1,1,0,crouching
1e51f51e-dd3f-4cec-ba99-a2a5bf02c963,0,1,1,1,0,pushing
0c269d96-ad94-4636-a760-754c77adcd1b,1,1,1,1,0,jumping
bd762e7a-4c75-4e81-9920-0c95e34dfec8,0,0,1,1,0,carrying
fe9a7381-54fd-4baf-8211-522ea643bcb1,1,1,1,1,0,entering
d0653ccf-ebcd-4630-a994-d6a0885c0c20,1,1,1,1,0,pulling
098d1b59-eb9c-4600-b94d-79f21bd11530,1,1,1,1,0,talking
2e4ec46b-4a80-4bd1-8157-d22c6b0196e2,1,1,1,1,0,pointing
6ca9ea58-8232-42d9-a938-c1db15e897ac,1,1,1,1,0,fall
af1b1f10-43f3-43cd-aa81-9ac8a14dcb9f,1,1,1,1,0,pulling
9a81d981-8328-4518-a2f6-e074a9ce3d7b,0,0,1,1,0,setting_down
13d83813-4dff-4f1f-8803-8b77c27adeaf,0,0,0,1,100,crouching
566666e6-b8a2-4a2c-9fff-cbda644ac99a,0,0,0,0,100,27
e4438763-e2c6-4d86-b6c4-aa8686920469,0,1,1,1,100,checking_time
