cpu_usage,memory_usage,gpu_usage,no_child,no_child_active,child_cpu,child_memory,execution_time
457,294,16.52,9,0,1,23,1041
334,271,15.33,9,0,0,23,1042
358,282,18.31,9,0,0,27,1043
386,294,17.07,9,0,1,25,1044
435,304,17.37,9,0,0,24,1045
416,272,20.12,9,0,1,26,1046
355,321,17.14,9,1,0,14,1047
329,170,18.61,9,0,1,24,1048
271,210,18.44,9,0,0,20,1049
402,301,18.76,9,0,1,22,1050
360,311,16.72,8,1,1,28,1051
261,288,20.56,9,1,1,18,1052
307,317,18.02,9,0,0,25,1053
439,276,16.99,9,0,1,22,1054
465,309,15.57,9,1,2,22,1055
407,328,20.81,9,1,1,21,1056
311,296,15.73,9,0,1,16,1057
354,281,17.49,9,1,1,22,1058
372,304,17.72,9,1,0,24,1059
373,316,18.77,9,0,2,22,1060
369,310,17.79,9,0,0,25,1061
394,256,19.6,9,1,1,18,1062
245,283,17.5,9,0,0,24,1063
343,212,16.48,9,0,0,24,1064
376,289,18.95,10,0,1,29,1065
368,330,17.14,9,0,2,24,1066
462,344,16.83,9,1,0,22,1067
348,281,18.34,8,0,1,26,1068
398,258,18.36,9,0,1,22,1069
330,287,17.75,9,0,1,23,1070
399,325,18.17,9,0,0,21,1071
399,301,18.56,9,0,1,26,1072
363,316,15.86,9,0,2,27,1073
331,330,18.09,9,1,0,27,1074
