core1,core2,core3,core4,core5,core6,core7,core8,mem,gpu,norm_ex_time
99.64,84.88,72.4,9.92,9.49,9.06,9.53,8.85,193.05,3.0,645
99.96,82.6,65.31,10.26,9.49,9.36,10.44,8.51,193.17,3.44,646
100.62,69.53,64.45,14.06,9.52,9.07,12.46,8.65,193.15,3.29,647
97.54,77.08,61.9,12.76,9.37,9.57,10.93,8.56,193.56,3.28,648
97.6,76.84,63.53,12.92,9.58,9.32,10.64,8.37,193.44,3.0,649
105.52,77.02,62.37,13.48,9.49,9.45,10.54,8.57,193.24,2.97,650
93.03,76.86,63.56,13.46,10.72,9.33,9.63,8.68,193.16,3.17,651
100.08,76.8,61.36,14.01,9.36,9.37,9.33,8.43,193.13,3.58,652
100.69,76.85,66.4,13.82,9.62,9.16,10.12,8.86,193.18,3.59,653
101.43,76.87,62.94,13.22,9.7,9.41,8.83,8.72,193.27,3.35,654
99.04,76.8,61.94,10.34,9.48,9.43,9.61,8.46,193.25,3.6,655
97.18,76.96,64.38,13.3,9.49,7.67,8.62,8.68,193.28,3.36,656
96.2,76.88,61.2,13.28,9.58,9.42,5.63,8.64,193.36,3.34,657
88.42,76.91,61.82,12.45,9.51,8.24,9.08,8.97,192.95,3.71,658
88.48,76.73,59.85,13.67,9.83,6.66,10.22,8.77,193.02,3.34,659
88.38,77.08,60.17,13.07,10.65,7.2,10.08,8.74,192.93,3.34,660
88.19,77.17,61.99,13.37,9.45,8.38,10.09,8.66,193.41,3.56,661
88.21,100.47,65.15,11.89,9.6,8.5,9.01,8.03,193.27,3.48,662
90.62,77.08,64.36,14.25,9.75,8.51,9.66,8.56,195.51,3.34,663
83.11,77.04,63.01,13.7,9.41,7.59,9.45,5.2,217.33,3.5,664
87.95,76.18,64.44,13.81,9.29,9.55,9.71,8.39,202.29,3.49,665
88.3,77.24,63.85,13.11,9.59,8.02,9.47,8.59,225.17,3.53,666
88.47,77.0,63.34,13.59,9.73,7.12,9.36,8.44,222.51,2.96,667
88.28,77.03,61.4,13.58,9.7,8.69,9.57,8.63,229.02,3.93,668
88.29,70.21,73.43,13.72,9.4,8.27,9.96,8.66,215.31,2.36,669
88.34,70.25,73.66,13.14,6.39,8.45,9.25,8.7,207.39,2.37,670
88.31,70.08,74.87,13.73,9.62,7.86,9.74,8.15,204.63,2.32,671
88.18,69.98,73.07,12.53,9.5,8.97,10.22,8.01,190.91,2.66,672
88.36,70.37,72.32,19.14,9.89,6.9,9.48,6.55,203.59,2.65,673
119.43,70.3,73.34,13.25,9.31,8.07,9.28,8.0,218.43,2.54,674
88.35,70.18,73.25,13.48,9.38,8.15,9.11,8.07,215.04,2.48,675
88.34,70.62,73.19,12.42,9.11,7.93,9.52,8.0,191.43,2.41,676
88.58,69.95,73.94,14.13,9.41,9.67,9.48,7.86,212.3,2.22,677
88.27,70.0,72.99,11.51,9.4,9.93,9.73,8.45,223.97,2.34,678
88.17,69.94,73.19,12.69,9.48,10.35,10.12,8.13,224.54,2.18,679
88.48,70.24,73.32,12.25,9.49,10.5,8.74,8.59,187.94,2.38,680
88.26,70.35,73.23,13.11,9.11,10.4,9.17,8.02,202.64,2.39,681
88.31,69.88,73.34,11.55,9.2,10.0,14.24,7.98,188.59,2.61,682
96.98,70.02,73.25,12.61,9.38,9.68,11.37,8.13,164.87,2.33,683
96.99,69.87,73.6,11.67,9.17,10.06,11.55,7.94,189.47,2.74,684
96.97,70.0,73.81,11.76,11.37,10.66,9.42,8.41,194.58,2.52,685
96.86,70.24,72.99,12.71,9.58,10.03,9.74,7.89,188.49,2.12,686
96.99,69.97,73.91,11.38,9.55,10.06,10.68,8.14,129.63,2.76,687
96.67,70.23,73.89,11.55,9.13,9.63,10.3,8.09,104.15,2.35,688
96.59,70.1,72.08,10.24,9.28,9.86,11.47,8.27,190.5,2.02,689
96.59,70.12,74.33,13.82,9.39,10.66,9.61,8.24,187.77,2.4,690
96.61,82.59,74.12,10.52,9.34,10.02,9.83,8.07,199.8,2.99,691
97.0,77.28,73.92,10.57,9.39,10.08,10.08,7.87,245.02,3.2,692
96.99,81.02,73.27,10.95,9.34,10.17,10.19,8.24,142.46,2.88,693
96.65,81.84,78.73,12.31,9.3,10.47,11.28,8.06,179.83,2.8,694
96.61,81.15,64.85,13.18,9.53,10.43,9.72,8.21,173.7,2.93,695
96.97,79.0,80.4,11.14,9.1,10.17,9.95,7.96,154.49,3.05,696
96.97,73.24,68.89,11.86,9.33,9.78,10.01,8.0,183.25,3.06,697
96.57,70.82,72.44,12.53,9.3,8.86,11.6,8.1,198.09,2.91,698
97.18,78.98,70.93,4.98,9.09,7.2,11.08,10.24,190.02,2.81,699
96.71,76.7,70.15,14.22,8.68,9.21,14.0,8.08,207.87,3.09,700
96.82,79.82,66.34,11.23,9.51,7.81,10.61,8.43,160.44,2.73,701
96.49,88.7,64.74,13.55,9.35,7.55,9.43,8.27,174.68,3.21,702
