response_time,norm_time
0.132,793.188
0.126,793.483
0.121,793.86
0.123,794.021
0.14,794.295
0.125,794.461
0.128,794.83
0.125,794.941
0.131,795.183
0.136,795.388
0.121,795.73
0.137,795.961
0.112,796.194
0.141,796.447
0.12,796.728
0.126,797.067
0.146,797.267
0.139,797.662
0.116,797.856
0.113,798.138
0.132,798.45
0.107,798.664
0.136,798.855
0.126,799.138
0.129,799.474
0.141,799.73
0.14,799.932
0.133,800.158
0.122,800.39
0.12,800.763
0.133,801.018
0.135,801.235
0.109,801.565
0.137,801.836
0.126,802.016
0.133,802.376
0.137,802.624
0.12,802.749
0.107,803.105
0.107,803.387
0.122,803.629
0.113,803.866
0.12,804.174
0.123,804.319
0.129,804.575
0.119,804.934
0.137,805.149
0.114,805.412
0.138,805.776
0.123,805.948
0.134,806.192
0.118,806.502
0.133,806.704
0.113,806.949
0.14,807.174
0.133,807.392
0.129,807.652
0.136,808.023
0.137,808.311
0.119,808.492
0.131,808.688
0.128,808.73
0.141,809.026
0.142,809.222
0.139,809.369
0.121,809.703
0.131,809.884
0.117,810.068
0.134,810.302
0.142,810.59
0.122,811.002
0.127,811.21
0.121,811.474
0.13,811.749
0.139,811.971
0.105,812.231
0.15,812.531
0.127,812.782
0.12,813.14
0.115,813.429
0.142,813.658
0.138,813.94
0.125,814.201
0.114,814.41
0.137,814.801
0.146,814.89
0.115,815.176
0.134,815.398
0.14,815.685
0.143,815.877
0.14,816.118
0.13,816.349
0.124,816.648
0.145,817.005
0.14,817.226
0.113,817.461
0.138,817.753
0.127,817.979
0.118,818.286
0.14,818.585
0.111,818.811
0.106,818.994
0.128,819.135
0.113,819.479
0.111,819.842
0.138,820.143
0.115,820.371
0.136,820.539
0.13,820.793
0.13,821.132
0.133,821.439
0.13,821.627
0.126,821.844
0.135,822.237
0.123,822.415
0.126,822.56
0.128,822.738
0.109,823.033
0.132,823.229
0.12,823.502
0.129,823.691
0.132,823.976
0.138,824.168
0.177,824.424
0.136,824.678
0.16,824.905
0.115,825.165
0.11,825.367
0.12,825.478
0.143,825.629
0.134,825.886
0.107,826.166
0.113,826.426
0.133,826.685
0.121,826.959
0.117,827.277
0.136,827.457
0.126,827.747
0.132,827.961
0.114,828.211
0.112,828.43
0.123,828.685
0.125,828.967
0.121,829.341
0.104,829.53
0.12,829.779
0.126,830.069
0.113,830.282
0.103,830.586
0.119,830.792
0.119,831.054
0.127,831.31
0.109,831.571
0.146,831.821
0.143,832.122
0.117,832.374
0.116,832.633
0.132,832.796
0.127,833.186
0.116,833.34
0.14,833.534
0.113,833.86
0.14,834.083
0.126,834.405
0.127,834.868
0.138,835.128
0.125,835.312
0.114,835.539
0.139,835.796
0.136,836.029
0.137,836.25
0.142,836.531
0.118,836.775
0.135,837.222
0.11,837.34
0.13,837.639
0.133,837.896
0.117,838.181
0.129,838.496
0.123,838.818
0.128,839.128
0.124,839.457
0.102,839.707
0.115,839.921
0.139,840.127
0.118,840.335
0.105,840.655
0.126,840.986
0.123,841.328
0.133,841.612
0.145,841.883
0.145,842.159
0.132,842.446
0.13,842.851
0.12,843.07
0.133,843.369
0.14,843.563
0.136,843.946
0.127,844.159
0.11,844.402
0.122,844.724
0.127,844.907
0.137,845.155
0.129,845.471
0.108,845.722
0.105,845.942
0.139,846.174
0.128,846.388
0.119,846.553
0.122,846.91
0.148,847.135
0.143,847.382
