core1,core2,core3,core4,mem,gpu,norm_ex_time
75.29,58.82,17.12,21.31,229.81,3.24,956
75.29,57.31,16.95,21.28,229.71,3.16,957
75.29,56.19,18.48,22.49,229.67,3.23,958
75.29,59.11,17.1,21.73,229.67,3.19,959
75.29,62.36,16.98,19.42,229.66,3.31,960
75.29,59.5,17.48,19.76,229.49,3.19,961
75.29,58.85,17.41,21.48,229.77,3.05,962
75.29,54.78,17.35,20.2,229.78,3.18,963
75.29,55.76,17.28,22.86,229.3,3.2,964
75.29,54.4,17.19,21.06,230.0,3.38,965
75.29,54.85,17.43,24.34,229.44,3.32,966
75.29,56.76,17.26,20.89,229.48,3.37,967
75.29,54.92,17.03,20.76,229.86,3.33,968
75.29,55.06,17.52,22.42,229.61,3.01,969
32.62,55.66,24.91,22.31,229.73,3.4,970
57.7,55.68,23.75,23.72,229.98,3.36,971
57.68,53.75,23.84,19.9,229.92,3.1,972
57.62,55.57,23.42,21.92,229.93,3.54,973
57.68,55.49,23.76,21.32,229.77,3.44,974
57.65,55.15,24.61,21.46,229.75,3.38,975
57.45,55.2,22.85,23.14,229.75,3.54,976
57.51,55.09,23.43,23.63,229.99,3.66,977
57.32,54.53,24.67,23.48,230.06,3.67,978
57.64,54.68,23.3,23.0,230.01,3.57,979
57.53,54.76,23.79,23.47,229.49,3.63,980
57.5,54.36,22.26,22.78,229.75,3.51,981
57.49,54.83,23.75,23.22,230.05,3.69,982
57.6,59.91,24.73,23.54,229.79,3.33,983
57.77,63.14,24.54,23.65,179.84,3.44,984
57.62,64.17,23.43,22.92,183.04,3.51,985
57.32,62.06,23.62,22.91,183.3,3.61,986
57.25,64.58,27.43,24.2,194.09,3.61,987
57.43,62.64,16.51,21.44,183.85,3.7,988
57.51,62.54,23.3,23.75,189.79,3.54,989
57.32,62.85,22.78,23.33,193.41,3.93,990
57.64,60.17,20.83,23.07,195.12,3.35,991
57.37,63.17,23.07,22.56,191.53,3.46,992
57.42,63.78,21.47,23.4,194.33,3.44,993
57.83,61.2,21.51,22.9,191.62,3.62,994
57.69,61.82,20.79,23.27,193.49,3.54,995
72.72,62.05,21.01,22.9,185.89,4.22,996
72.63,59.83,20.74,23.01,186.85,4.26,997
72.37,62.92,20.87,23.76,183.0,4.61,998
72.67,60.6,21.16,23.46,190.49,4.65,999
73.06,61.61,21.35,22.82,192.06,4.35,1000
72.79,61.58,21.36,24.88,187.8,4.48,1001
72.4,62.9,21.24,22.86,173.52,3.82,1002
72.78,61.55,21.21,25.03,185.32,4.55,1003
72.62,61.57,21.45,22.84,193.38,4.54,1004
72.47,61.0,20.89,24.2,190.46,4.04,1005
72.67,55.27,21.06,26.37,184.88,4.41,1006
72.39,63.73,26.49,19.89,191.65,4.18,1007
72.45,62.25,21.49,22.81,187.3,4.54,1008
72.42,60.3,20.24,23.82,175.84,4.08,1009
72.49,59.09,20.84,21.88,182.4,4.08,1010
72.87,58.21,21.27,24.22,188.24,4.41,1011
72.46,59.8,19.5,24.79,171.67,4.44,1012
72.65,59.36,19.36,24.76,171.73,4.27,1013
72.48,58.29,19.86,21.98,169.59,4.39,1014
72.86,59.69,19.27,26.81,181.83,4.35,1015
72.74,57.77,20.14,22.94,191.34,4.35,1016
72.47,58.28,19.3,24.42,176.22,4.82,1017
72.39,57.29,19.62,22.82,174.2,3.69,1018
72.37,62.76,27.02,24.48,178.13,3.89,1019
72.9,60.0,18.92,23.06,176.76,3.74,1020
72.54,61.68,19.31,21.91,195.21,3.12,1021
68.62,63.4,20.12,25.13,185.46,3.7,1022
65.21,59.43,18.83,25.12,182.58,3.74,1023
62.88,65.5,19.11,24.96,178.24,3.72,1024
65.91,65.46,18.99,24.31,193.97,4.02,1025
61.88,65.41,19.06,24.53,176.66,3.53,1026
67.49,65.4,19.74,28.28,184.91,3.81,1027
74.65,65.54,18.16,25.78,166.81,3.68,1028
67.23,65.56,19.33,24.68,177.08,3.59,1029
69.27,57.15,19.09,25.85,172.71,4.11,1030
71.19,65.69,20.0,25.17,186.62,4.05,1031
63.49,65.62,19.23,25.49,198.11,3.83,1032
68.43,65.54,24.27,21.57,182.05,3.88,1033
66.12,65.21,24.01,25.66,140.75,3.77,1034
68.23,65.76,23.71,24.64,175.4,3.65,1035
68.57,65.4,23.71,19.81,171.74,3.91,1036
60.0,65.54,23.67,24.99,167.89,3.88,1037
70.96,65.26,24.09,25.83,185.34,3.8,1038
76.92,65.81,23.94,25.72,181.85,3.76,1039
56.03,65.61,23.67,25.27,178.48,3.11,1040
68.32,65.39,24.07,25.33,182.38,3.25,1041
78.77,65.58,24.11,26.17,181.95,3.39,1042
66.91,65.65,24.01,25.42,179.8,3.12,1043
64.89,64.12,24.05,24.82,183.67,3.27,1044
76.61,66.25,23.78,18.53,179.54,3.86,1045
64.96,71.62,23.68,18.92,180.31,3.34,1046
66.33,69.69,23.95,18.51,178.12,3.45,1047
67.81,65.65,24.17,18.06,177.04,3.28,1048
67.78,64.44,23.65,18.85,179.83,3.39,1049
67.59,65.63,24.02,18.08,180.87,3.17,1050
67.95,72.31,23.97,18.42,182.78,3.09,1051
59.9,67.85,24.04,18.48,179.67,3.45,1052
67.77,67.66,24.08,18.74,183.02,3.3,1053
67.75,74.87,27.09,18.8,177.42,3.06,1054
67.96,71.54,26.78,18.76,181.1,3.21,1055
68.1,64.17,26.65,18.44,182.7,3.5,1056
68.09,69.37,26.65,18.19,180.29,3.35,1057
67.87,60.6,27.2,18.64,184.93,3.43,1058
67.8,66.68,26.8,18.15,178.91,3.19,1059
67.77,71.68,27.17,18.26,178.74,3.44,1060
67.86,65.44,26.85,27.25,180.82,3.23,1061
67.83,71.86,26.86,18.56,179.92,3.21,1062
67.63,69.65,26.91,18.33,199.93,3.62,1063
63.1,61.78,27.34,18.55,179.57,0.66,1064
67.48,66.07,26.86,18.78,182.06,2.97,1065
67.84,61.87,27.13,18.49,179.44,3.24,1066
67.85,64.38,27.1,18.43,182.08,3.27,1067
67.85,64.17,26.58,18.64,151.83,3.29,1068
67.96,64.47,27.12,17.01,151.77,3.14,1069
67.49,66.0,27.22,24.16,151.75,3.41,1070
67.77,62.73,26.95,21.66,151.42,3.21,1071
68.14,63.61,27.17,26.71,151.65,3.42,1072
67.83,64.06,26.92,20.6,151.71,3.39,1073
78.84,62.31,27.22,27.63,151.74,3.32,1074
78.62,63.41,22.86,21.93,151.53,3.42,1075
79.01,62.14,23.24,21.85,151.7,3.34,1076
79.06,61.45,28.1,24.96,151.7,3.26,1077
76.8,63.89,24.0,21.54,151.65,3.15,1078
78.61,63.83,21.88,21.27,260.07,3.39,1079
78.72,63.22,25.55,21.43,151.64,3.31,1080
78.63,65.29,23.68,20.09,158.04,3.69,1081
78.63,50.43,21.61,20.19,151.75,3.38,1082
78.7,62.73,19.94,19.74,151.5,3.24,1083
78.43,72.58,20.58,22.71,151.56,2.93,1084
78.68,55.39,23.07,24.89,151.69,2.08,1085
78.7,48.27,24.46,19.07,151.59,2.96,1086
78.98,58.97,20.57,23.4,151.6,2.78,1087
78.95,70.78,24.36,21.15,151.22,2.87,1088
78.72,78.98,24.62,16.46,151.19,3.0,1089
78.54,55.81,21.29,22.25,151.53,3.22,1090
78.93,73.98,20.85,23.66,151.92,2.78,1091
76.8,69.2,21.52,23.07,151.41,3.16,1092
78.87,58.16,21.01,23.45,151.79,3.19,1093
78.59,60.08,21.81,23.26,151.46,3.31,1094
78.75,69.12,22.05,23.27,151.68,3.53,1095
78.68,52.99,28.99,23.31,160.99,3.35,1096
78.72,61.31,24.92,22.86,160.88,3.12,1097
78.79,63.38,26.26,23.13,160.87,3.41,1098
78.51,67.61,26.96,23.23,161.17,3.0,1099
64.01,57.75,23.94,23.26,161.06,2.9,1100
63.63,58.61,31.11,23.26,160.73,3.06,1101
63.45,64.6,21.01,23.18,160.85,3.26,1102
63.9,67.98,26.04,20.57,222.68,3.01,1103
63.68,56.84,24.05,23.01,161.16,3.24,1104
63.73,48.06,23.13,23.2,161.31,3.16,1105
63.97,57.38,26.49,25.33,160.9,3.85,1106
63.68,56.81,21.4,23.32,72.31,3.77,1107
63.82,56.86,31.29,23.38,160.89,3.6,1108
63.86,56.86,24.86,23.04,160.78,3.57,1109
63.38,57.34,26.27,23.35,161.02,3.62,1110
63.74,57.0,25.45,23.42,161.14,4.03,1111
63.83,56.72,28.05,23.41,160.78,3.43,1112
64.0,53.88,19.67,23.19,160.94,3.63,1113
63.93,56.7,23.31,23.39,160.97,3.68,1114
63.66,56.7,24.72,23.32,161.02,3.75,1115
63.87,57.23,20.98,23.98,160.76,3.79,1116
63.86,56.51,25.71,24.11,160.64,3.61,1117
63.86,46.11,24.19,24.2,160.95,3.5,1118
63.81,56.61,23.66,23.7,160.69,3.22,1119
63.67,56.69,21.74,23.57,160.87,4.12,1120
64.26,56.9,21.91,23.59,160.96,3.54,1121
63.59,56.94,24.94,23.26,160.89,3.88,1122
63.77,56.45,23.03,22.54,160.9,4.16,1123
63.69,67.98,23.29,23.6,207.58,3.79,1124
63.64,69.49,23.98,23.75,212.4,3.91,1125
72.51,69.55,22.89,24.11,204.87,3.43,1126
70.98,68.34,23.69,23.56,209.76,3.86,1127
67.35,71.44,23.84,23.74,207.77,3.65,1128
70.43,70.62,27.76,24.16,213.6,3.56,1129
70.99,67.16,24.7,24.12,206.85,3.71,1130
70.92,71.44,23.68,23.15,211.21,3.34,1131
72.98,70.39,22.03,23.56,206.63,3.81,1132
71.71,71.32,23.91,23.05,208.76,3.38,1133
75.12,71.44,24.21,24.02,204.47,3.28,1134
73.08,70.06,24.45,23.53,209.22,3.8,1135
72.77,71.17,22.43,23.95,210.62,3.91,1136
69.6,67.87,23.14,18.19,207.64,3.7,1137
70.18,69.64,25.01,17.49,212.7,3.84,1138
73.18,71.44,25.1,17.7,210.1,3.97,1139
71.89,69.62,25.01,17.83,207.12,3.37,1140
72.77,67.68,25.35,17.65,209.02,3.81,1141
64.69,70.69,25.56,18.52,206.9,4.12,1142
69.97,67.21,25.49,17.65,207.98,3.74,1143
70.86,64.7,25.02,18.2,211.5,3.78,1144
70.67,68.06,25.51,16.2,202.73,3.84,1145
72.81,62.52,25.1,18.44,210.74,3.61,1146
73.78,66.31,25.28,19.2,212.47,3.88,1147
66.79,63.88,24.92,16.09,210.71,3.91,1148
68.49,62.99,25.21,17.84,210.11,3.84,1149
72.16,60.01,24.97,18.35,210.02,3.81,1150
72.3,63.8,25.04,19.01,205.81,3.61,1151
69.17,75.59,25.02,17.41,221.36,3.95,1152
69.39,64.21,25.2,18.81,221.36,3.39,1153
70.65,62.6,24.85,18.18,221.36,3.37,1154
70.68,59.98,25.11,17.33,221.36,3.74,1155
69.67,60.75,24.86,16.79,221.36,3.94,1156
69.31,67.93,24.98,16.91,221.36,3.5,1157
69.16,62.88,25.32,15.72,221.36,3.79,1158
68.0,72.01,25.02,16.89,221.36,3.65,1159
69.53,63.76,26.05,22.24,221.36,3.75,1160
70.28,64.8,24.23,21.01,221.36,3.71,1161
69.66,63.97,24.42,21.41,221.36,3.39,1162
67.81,65.52,24.33,20.25,221.36,3.62,1163
71.13,56.44,24.29,21.68,221.36,3.44,1164
68.5,51.66,24.68,20.72,221.36,3.65,1165
69.78,62.66,23.48,22.23,221.36,3.86,1166
69.57,42.9,24.33,20.39,221.36,3.56,1167
69.61,43.81,25.47,21.05,221.36,3.62,1168
70.23,54.7,24.61,20.71,221.36,3.49,1169
69.82,34.74,24.4,20.4,221.36,3.55,1170
69.78,41.75,25.54,21.04,221.36,3.66,1171
69.43,43.35,21.88,20.76,221.36,3.88,1172
67.78,56.16,23.89,21.35,221.36,3.66,1173
69.7,51.59,24.1,20.11,221.36,3.74,1174
69.31,48.22,23.65,20.9,221.36,3.66,1175
69.82,60.38,23.86,21.69,221.36,3.9,1176
68.56,55.04,24.71,21.17,221.36,4.23,1177
52.7,43.38,25.3,26.46,221.36,3.58,1178
52.34,58.29,24.08,21.75,221.36,3.56,1179
52.09,55.21,26.94,20.94,181.7,3.63,1180
52.67,50.2,16.98,21.58,181.54,4.95,1181
52.48,44.84,26.82,21.76,185.82,3.77,1182
52.47,46.72,26.35,18.93,181.75,3.61,1183
52.29,63.29,27.05,20.01,181.65,3.48,1184
52.16,62.17,26.51,20.33,181.5,3.74,1185
52.17,64.67,27.42,20.51,181.74,3.96,1186
52.21,65.04,25.88,19.34,181.71,3.54,1187
52.11,59.58,26.88,20.16,181.65,3.54,1188
52.46,62.6,26.37,19.44,182.09,3.57,1189
52.31,62.2,26.49,22.57,181.6,3.76,1190
52.55,66.53,29.23,22.27,181.79,3.52,1191
52.43,62.06,26.55,21.87,181.8,3.76,1192
52.34,66.69,27.01,21.48,181.59,3.76,1193
52.6,64.47,24.69,19.31,181.99,3.87,1194
52.67,63.88,26.35,20.36,181.72,3.79,1195
52.13,63.24,26.92,23.97,181.79,3.58,1196
52.28,63.91,26.36,23.26,181.83,3.86,1197
52.3,63.45,27.65,20.56,181.63,3.66,1198
52.22,62.45,26.35,21.09,181.63,4.25,1199
52.39,64.85,25.68,19.92,181.73,3.56,1200
52.33,63.55,18.67,19.05,183.14,3.7,1201
52.16,63.92,19.05,21.04,181.68,3.95,1202
52.33,63.26,19.01,20.47,181.61,3.66,1203
52.28,59.31,19.04,20.78,181.5,3.68,1204
52.5,61.27,18.38,16.75,181.67,3.78,1205
52.44,54.73,18.43,22.05,181.87,3.6,1206
52.32,62.97,18.96,19.68,181.58,4.57,1207
52.69,62.71,18.81,21.56,181.84,3.53,1208
52.47,55.43,18.74,21.3,181.43,3.87,1209
52.2,58.86,19.27,22.93,181.85,3.69,1210
52.29,62.88,12.64,21.59,181.67,3.66,1211
52.63,57.04,18.5,19.44,181.59,3.77,1212
88.98,58.61,9.62,20.32,181.69,3.9,1213
52.53,60.56,19.0,18.75,181.82,3.95,1214
52.35,52.13,18.93,20.66,181.53,3.83,1215
52.48,60.95,18.39,19.73,181.77,3.82,1216
52.45,58.33,18.69,22.2,181.65,3.72,1217
52.41,63.59,18.89,18.69,181.73,3.67,1218
52.79,55.84,18.48,20.73,181.7,3.3,1219
52.67,62.47,18.83,21.32,181.76,3.8,1220
52.72,64.14,18.41,21.03,181.8,3.63,1221
52.59,64.3,18.57,19.65,181.89,3.65,1222
52.53,60.02,18.7,21.8,181.88,3.63,1223
